raw ,ln,LOG10,cellid,gt,ms
26.04284,3.259742874,1.415688343,1,WT,A
26.12253,3.26279816,1.417015237,1,WT,A
26.12514,3.262898069,1.417058626,1,WT,A
26.15999,3.264231144,1.417637574,1,WT,A
26.16269,3.26433435,1.417682395,1,WT,A
26.20539,3.265965115,1.418390627,1,WT,A
26.3157,3.270165719,1.420214927,1,WT,A
26.35926,3.271819636,1.420933214,1,WT,A
26.38625,3.272843041,1.421377673,1,WT,A
26.39972,3.273353404,1.421599321,1,WT,A
26.41357,3.273877893,1.421827103,1,WT,A
26.45444,3.275424008,1.422498573,1,WT,A
26.4683,3.275947791,1.422726048,1,WT,A
